"route_id","agency_id","route_short_name","route_long_name","route_type","route_color","route_text_color","route_desc"
"2264467_3",13277,"816","",3,"","",""
"2264466_3",13277,"815","",3,"","",""
"2264465_3",13277,"814","",3,"","",""
"2264464_3",13277,"812","",3,"","",""
"2264463_3",13277,"811","",3,"","",""
"2264462_3",13277,"810","",3,"","",""
"2264461_3",13277,"668","",3,"","",""
"2264460_3",13277,"640","",3,"","",""
"2264459_3",13277,"636","",3,"","",""
"2264458_3",13277,"633","",3,"","",""
"2264457_3",13277,"632","",3,"","",""
"2264456_3",13277,"620","",3,"","",""
"2264455_3",13277,"619","",3,"","",""
"2264454_3",13277,"618","",3,"","",""
"2264453_3",13277,"617","",3,"","",""
"2264452_3",13277,"615","",3,"","",""
"2264451_3",13277,"614","",3,"","",""
"2264450_3",13277,"613","",3,"","",""
"2264449_3",13277,"610","",3,"","",""
"2136039_3",13277,"862","",3,"","",""
"2136038_3",13277,"845","",3,"","",""
"2136037_3",13277,"842","",3,"","",""
"2136036_3",13277,"841","",3,"","",""
"2136035_3",13277,"837","",3,"","",""
"2136034_3",13277,"834","",3,"","",""
"2136033_3",13277,"832","",3,"","",""
"2136032_3",13277,"831","",3,"","",""
"2136031_3",13277,"821","",3,"","",""
"2136030_3",13277,"800","",3,"","",""
"2136029_3",13277,"616","",3,"","",""
"2136028_3",13277,"612","",3,"","",""
"2136027_3",13277,"611","",3,"","",""
"2136026_3",13277,"608","",3,"","",""
"2067982_3",13277,"670","",3,"","",""
"2067981_3",13277,"630","",3,"","",""
"3364786_3",11901,"16","",3,"","",""
"3364785_3",11901,"15","",3,"","",""
"3364784_3",11901,"14","",3,"","",""
"3364783_3",11901,"12","",3,"","",""
"3364782_3",11901,"11","",3,"","",""
"3364781_3",11901,"10","",3,"","",""
"3364780_3",11901,"9","",3,"","",""
"3364779_3",11901,"8","",3,"","",""
"3364778_3",11901,"6","",3,"","",""
"3364777_3",11901,"5","",3,"","",""
"3364776_3",11901,"4","",3,"","",""
"3364775_3",11901,"3","",3,"","",""
"3364774_3",11901,"2","",3,"","",""
"3364773_3",11901,"1","",3,"","",""
"2530367_3",10291,"C","",3,"","",""
"2530366_3",10291,"D","",3,"","",""
"2530365_3",10291,"B","",3,"","",""
"2530364_3",10291,"A","",3,"","",""
"2530363_3",10291,"S2","",3,"","",""
"2530362_3",10291,"R","",3,"","",""
"2530361_3",10291,"L1","",3,"","",""
"2530360_3",10291,"S1","",3,"","",""
"1481787_3",10291,"986","",3,"","",""
"1318435_3",10291,"B","",3,"","",""
"1318434_3",10291,"A","",3,"","",""
"718753_3",10291,"972","",3,"","",""
"718752_3",10291,"971","",3,"","",""
"183842_3",10291,"331","",3,"","",""
"183821_3",10291,"227","",3,"","",""
"138011_3",10291,"981","",3,"","",""
"138008_3",10291,"969","",3,"","",""
"138007_3",10291,"968","",3,"","",""
"138006_3",10291,"966","",3,"","",""
"138005_3",10291,"965","",3,"","",""
"138004_3",10291,"964","",3,"","",""
"138003_3",10291,"B","",3,"","",""
"138002_3",10291,"A","",3,"","",""
"138001_3",10291,"957","",3,"","",""
"137999_3",10291,"946","",3,"","",""
"137998_3",10291,"944","",3,"","",""
"137953_3",10291,"832","",3,"","",""
"137952_3",10291,"831","",3,"","",""
"137950_3",10291,"830","",3,"","",""
"137947_3",10291,"822","",3,"","",""
"137944_3",10291,"821","",3,"","",""
"137942_3",10291,"820","",3,"","",""
"137940_3",10291,"82","",3,"","",""
"137937_3",10291,"810","",3,"","",""
"137913_3",10291,"730","",3,"","",""
"137909_3",10291,"721","",3,"","",""
"137908_3",10291,"720","",3,"","",""
"137906_3",10291,"710","",3,"","",""
"137895_3",10291,"640","",3,"","",""
"137893_3",10291,"630","",3,"","",""
"137892_3",10291,"620","",3,"","",""
"137891_3",10291,"612","",3,"","",""
"137890_3",10291,"611","",3,"","",""
"137889_3",10291,"610","",3,"","",""
"137875_3",10291,"558","",3,"","",""
"137874_3",10291,"555","",3,"","",""
"137873_3",10291,"554","",3,"","",""
"137872_3",10291,"547","",3,"","",""
"137871_3",10291,"546","",3,"","",""
"137870_3",10291,"545","",3,"","",""
"137801_3",10291,"453","",3,"","",""
"137728_3",10291,"407","",3,"","",""
"137727_3",10291,"406","",3,"","",""
"137724_3",10291,"405","",3,"","",""
"137679_3",10291,"333","",3,"","",""
"137677_3",10291,"330","",3,"","",""
"137672_3",10291,"313","",3,"","",""
"137658_3",10291,"304","",3,"","",""
"137655_3",10291,"303","",3,"","",""
"137652_3",10291,"302","",3,"","",""
"137497_3",10291,"218","",3,"","",""
"137493_3",10291,"217","",3,"","",""
"137489_3",10291,"215","",3,"","",""
"137438_3",10291,"163","",3,"","",""
"137431_3",10291,"155","",3,"","",""
"137418_3",10291,"143","",3,"","",""
"137407_3",10291,"132","",3,"","",""
"137397_3",10291,"126","",3,"","",""
"137395_3",10291,"125","",3,"","",""
"137391_3",10291,"122","",3,"","",""
"137389_3",10291,"121","",3,"","",""
"137387_3",10291,"120","",3,"","",""
"137377_3",10291,"114","",3,"","",""
"137375_3",10291,"113","",3,"","",""
"3045147_3",12043,"N9","",3,"","",""
"3045146_3",12043,"N10","",3,"","",""
"2985795_3",12043,"E34","",3,"","",""
"2985794_3",12043,"34","",3,"","",""
"381834_3",12043,"E92","",3,"","",""
"229686_3",12043,"N8","",3,"","",""
"229685_3",12043,"N7","",3,"","",""
"229684_3",12043,"N6","",3,"","",""
"229683_3",12043,"N5","",3,"","",""
"229680_3",12043,"N4","",3,"","",""
"229674_3",12043,"N3","",3,"","",""
"229672_3",12043,"N2","",3,"","",""
"229671_3",12043,"N1","",3,"","",""
"229662_3",12043,"E91","",3,"","",""
"229661_3",12043,"E80","",3,"","",""
"229660_3",12043,"E71","",3,"","",""
"229658_3",12043,"E61","",3,"","",""
"229657_3",12043,"E41","",3,"","",""
"229656_3",12043,"E32","",3,"","",""
"229655_3",12043,"E31","",3,"","",""
"229653_3",12043,"E22","",3,"","",""
"229651_3",12043,"E21","",3,"","",""
"229641_3",12043,"E12","",3,"","",""
"229639_3",12043,"E11","",3,"","",""
"229627_3",12043,"E","",3,"","",""
"229461_3",12043,"92","",3,"","",""
"229442_3",12043,"91","",3,"","",""
"229334_3",12043,"80","",3,"","",""
"229186_3",12043,"73","",3,"","",""
"229162_3",12043,"72","",3,"","",""
"229053_3",12043,"71","",3,"","",""
"228798_3",12043,"62","",3,"","",""
"228768_3",12043,"61","",3,"","",""
"228468_3",12043,"50","",3,"","",""
"228170_3",12043,"42","",3,"","",""
"228142_3",12043,"41","",3,"","",""
"228015_3",12043,"33","",3,"","",""
"227979_3",12043,"32","",3,"","",""
"227900_3",12043,"31","",3,"","",""
"227502_3",12043,"23","",3,"","",""
"227444_3",12043,"22","",3,"","",""
"227433_3",12043,"21","",3,"","",""
"226852_3",12043,"12","",3,"","",""
"226684_3",12043,"11","",3,"","",""
"3224504_3",11926,"29 S","",3,"","",""
"3224503_3",11926,"33","",3,"","",""
"3224502_3",11926,"32","",3,"","",""
"3224501_3",11926,"31","",3,"","",""
"3224500_3",11926,"30","",3,"","",""
"3224499_3",11926,"29","",3,"","",""
"3224498_3",11926,"28","",3,"","",""
"3224497_3",11926,"27","",3,"","",""
"3224496_3",11926,"26","",3,"","",""
"3224495_3",11926,"25","",3,"","",""
"3224494_3",11926,"24","",3,"","",""
"3224493_3",11926,"23","",3,"","",""
"3224492_3",11926,"21","",3,"","",""
"3224491_3",11926,"20","",3,"","",""
"3224490_3",11926,"7","",3,"","",""
"3013057_0",10365,"4","",0,"","",""
"2938062_3",10354,"822","",3,"","",""
"2327892_3",10354,"798","",3,"","",""
"144635_3",10354,"851","",3,"","",""
"144633_3",10354,"850","",3,"","",""
"144631_3",10354,"848","",3,"","",""
"144629_3",10354,"847","",3,"","",""
"144626_3",10354,"845","",3,"","",""
"144625_3",10354,"844","",3,"","",""
"144624_3",10354,"842","",3,"","",""
"144623_3",10354,"841","",3,"","",""
"144621_3",10354,"840","",3,"","",""
"144620_3",10354,"836","",3,"","",""
"144618_3",10354,"830","",3,"","",""
"144617_3",10354,"828","",3,"","",""
"144616_3",10354,"826","",3,"","",""
"144615_3",10354,"825","",3,"","",""
"144614_3",10354,"824","",3,"","",""
"144613_3",10354,"823","",3,"","",""
"144612_3",10354,"821","",3,"","",""
"144610_3",10354,"820","",3,"","",""
"144609_3",10354,"818","",3,"","",""
"144608_3",10354,"817","",3,"","",""
"144607_3",10354,"816","",3,"","",""
"144599_3",10354,"811","",3,"","",""
"144596_3",10354,"808","",3,"","",""
"144595_3",10354,"807","",3,"","",""
"144594_3",10354,"806","",3,"","",""
"144592_3",10354,"805","",3,"","",""
"144589_3",10354,"804","",3,"","",""
"144586_3",10354,"802","",3,"","",""
"144584_3",10354,"801","",3,"","",""
"144582_3",10354,"800","",3,"","",""
"144580_3",10354,"797","",3,"","",""
"144579_3",10354,"796","",3,"","",""
"144578_3",10354,"794","",3,"","",""
"144577_3",10354,"793","",3,"","",""
"144576_3",10354,"792","",3,"","",""
"144575_3",10354,"786","",3,"","",""
"144574_3",10354,"785","",3,"","",""
"144573_3",10354,"784","",3,"","",""
"144572_3",10354,"783","",3,"","",""
"144571_3",10354,"782","",3,"","",""
"144570_3",10354,"781","",3,"","",""
"144569_3",10354,"780","",3,"","",""
"144568_3",10354,"778","",3,"","",""
"144567_3",10354,"777","",3,"","",""
"144462_3",10354,"636","",3,"","",""
"144457_3",10354,"634","",3,"","",""
"144454_3",10354,"633","",3,"","",""
"144449_3",10354,"631","",3,"","",""
"144447_3",10354,"630","",3,"","",""
"144445_3",10354,"629","",3,"","",""
"144441_3",10354,"623","",3,"","",""
"144439_3",10354,"622","",3,"","",""
"144437_3",10354,"621","",3,"","",""
"144435_3",10354,"620","",3,"","",""
"144432_3",10354,"618","",3,"","",""
"144429_3",10354,"616","",3,"","",""
"144427_3",10354,"615","",3,"","",""
"144425_3",10354,"614","",3,"","",""
"144423_3",10354,"613","",3,"","",""
"144419_3",10354,"611","",3,"","",""
"144416_3",10354,"610","",3,"","",""
"144414_3",10354,"608","",3,"","",""
"144413_3",10354,"607","",3,"","",""
"144412_3",10354,"606","",3,"","",""
"144411_3",10354,"605","",3,"","",""
"144410_3",10354,"604","",3,"","",""
"144409_3",10354,"603","",3,"","",""
"144407_3",10354,"602","",3,"","",""
"144404_3",10354,"601","",3,"","",""
"144160_3",10354,"303","",3,"","",""
"144156_3",10354,"302","",3,"","",""
"144151_3",10354,"301","",3,"","",""
"144083_3",10354,"209","",3,"","",""
"144081_3",10354,"208","",3,"","",""
"144078_3",10354,"207","",3,"","",""
"144075_3",10354,"206","",3,"","",""
"144074_3",10354,"205","",3,"","",""
"144072_3",10354,"204","",3,"","",""
"144068_3",10354,"203","",3,"","",""
"144065_3",10354,"202","",3,"","",""
"144062_3",10354,"201","",3,"","",""
"143965_3",10354,"103","",3,"","",""
"143963_3",10354,"102","",3,"","",""
"143961_3",10354,"101","",3,"","",""
"186006_3",11761,"189","",3,"","",""
"186005_3",11761,"187","",3,"","",""
"186004_3",11761,"186","",3,"","",""
"186003_3",11761,"185","",3,"","",""
"186002_3",11761,"184","",3,"","",""
"186001_3",11761,"181","",3,"","",""
"186000_3",11761,"180","",3,"","",""
"791500_2",10358,"DWE","",2,"","",""
"179187_0",10357,"3","",0,"","",""
"179184_0",10357,"1","",0,"","",""
"144729_3",10357,"N6","",3,"","",""
"144728_3",10357,"N5","",3,"","",""
"144727_3",10357,"N4","",3,"","",""
"144726_3",10357,"N3","",3,"","",""
"144725_3",10357,"N2","",3,"","",""
"144724_3",10357,"N1","",3,"","",""
"144097_3",10357,"22","",3,"","",""
"144084_3",10357,"21","",3,"","",""
"144049_3",10357,"17","",3,"","",""
"144045_3",10357,"16","",3,"","",""
"144035_3",10357,"15","",3,"","",""
"144022_3",10357,"14","",3,"","",""
"144007_3",10357,"13","",3,"","",""
"143996_3",10357,"12","",3,"","",""
"143973_3",10357,"11","",3,"","",""
"1544232_3",12008,"664","",3,"00933B","FFFFFF",""
"2211475_4",13281,"WF","",4,"","",""
"2136044_3",12009,"S","",3,"","",""
"2136040_3",12009,"514","",3,"","",""
"911809_3",12009,"HL","",3,"","",""
"229687_3",12009,"NL","",3,"","",""
"229670_3",12009,"ML","",3,"","",""
"229650_3",12009,"E21","",3,"","",""
"229649_3",12009,"E20","",3,"","",""
"229646_3",12009,"E17","",3,"","",""
"229645_3",12009,"E16","",3,"","",""
"229644_3",12009,"E15","",3,"","",""
"229642_3",12009,"E13","",3,"","",""
"229640_3",12009,"E12","",3,"","",""
"229638_3",12009,"E11","",3,"","",""
"229636_3",12009,"E09","",3,"","",""
"229635_3",12009,"E08","",3,"","",""
"229631_3",12009,"E04","",3,"","",""
"228499_3",12009,"512","",3,"","",""
"228494_3",12009,"510","",3,"","",""
"228490_3",12009,"509","",3,"","",""
"228489_3",12009,"508","",3,"","",""
"228488_3",12009,"507","",3,"","",""
"228487_3",12009,"506","",3,"","",""
"228486_3",12009,"505","",3,"","",""
"228484_3",12009,"504","",3,"","",""
"228481_3",12009,"503","",3,"","",""
"228478_3",12009,"502","",3,"","",""
"1711616_3",10299,"135","",3,"","",""
"1711615_3",10299,"134","",3,"","",""
"1711614_3",10299,"123","",3,"","",""
"700672_3",10299,"124","",3,"","",""
"700671_3",10299,"122","",3,"","",""
"3415680_3",11076,"8148","",3,"","",""
"3415679_3",11076,"8134","",3,"","",""
"3415678_3",11076,"8139","",3,"","",""
"3415677_3",11076,"8137","",3,"","",""
"3415676_3",11076,"8130/8132","",3,"","",""
"3415675_3",11076,"8160","",3,"","",""
"489053_3",10359,"AST 8","",3,"","",""
"489052_3",10359,"AST 7","",3,"","",""
"489051_3",10359,"AST 6","",3,"","",""
"489050_3",10359,"AST 5","",3,"","",""
"489049_3",10359,"AST 4","",3,"","",""
"489048_3",10359,"AST 3","",3,"","",""
"489047_3",10359,"AST 2","",3,"","",""
"489046_3",10359,"AST 1","",3,"","",""
"264517_3",10359,"247","",3,"","",""
"205088_3",10359,"205","",3,"","",""
"205087_3",10359,"204","",3,"","",""
"199415_3",10359,"275","",3,"","",""
"199414_3",10359,"274","",3,"","",""
"199413_3",10359,"273","",3,"","",""
"199412_3",10359,"272","",3,"","",""
"199411_3",10359,"270","",3,"","",""
"199410_3",10359,"264","",3,"","",""
"199409_3",10359,"254","",3,"","",""
"199408_3",10359,"251","",3,"","",""
"199407_3",10359,"250","",3,"","",""
"199406_3",10359,"245","",3,"","",""
"199405_3",10359,"244","",3,"","",""
"199404_3",10359,"243","",3,"","",""
"199403_3",10359,"242","",3,"","",""
"199402_3",10359,"241","",3,"","",""
"199401_3",10359,"240","",3,"","",""
"199400_3",10359,"236","",3,"","",""
"199399_3",10359,"235","",3,"","",""
"199398_3",10359,"234","",3,"","",""
"199397_3",10359,"233","",3,"","",""
"199396_3",10359,"232","",3,"","",""
"199395_3",10359,"231","",3,"","",""
"199394_3",10359,"230","",3,"","",""
"199393_3",10359,"222","",3,"","",""
"199391_3",10359,"220","",3,"","",""
"199390_3",10359,"213","",3,"","",""
"199389_3",10359,"212","",3,"","",""
"199388_3",10359,"210","",3,"","",""
"199387_3",10359,"202","",3,"","",""
"199386_3",10359,"201","",3,"","",""
"144132_3",10359,"271","",3,"","",""
"144129_3",10359,"265","",3,"","",""
"144127_3",10359,"263","",3,"","",""
"144126_3",10359,"262","",3,"","",""
"144125_3",10359,"261","",3,"","",""
"144122_3",10359,"260","",3,"","",""
"144118_3",10359,"257","",3,"","",""
"144117_3",10359,"256","",3,"","",""
"144115_3",10359,"255","",3,"","",""
"144113_3",10359,"253","",3,"","",""
"144111_3",10359,"252","",3,"","",""
"144091_3",10359,"214","",3,"","",""
"144087_3",10359,"211","",3,"","",""
"144076_3",10359,"206","",3,"","",""
"144069_3",10359,"203","",3,"","",""
"3416807_3",11911,"811","",3,"","",""
"3416806_3",11911,"8300","",3,"","",""
"3416805_3",11911,"8230","",3,"","",""
"3416804_3",11911,"8305","",3,"","",""
"3416803_3",11911,"8184","",3,"","",""
"3416802_3",11911,"8181","",3,"","",""
"3416801_3",11911,"8153","",3,"","",""
"3416800_3",11911,"8012","",3,"","",""
"3416799_3",11911,"8007","",3,"","",""
"3415843_3",12000,"KXS1","",3,"","",""
"3415841_3",12000,"EID1","",3,"","",""
"3415838_3",12000,"FRS1","",3,"","",""
"3262017_3",12000,"823","",3,"","",""
"3262016_3",12000,"1112BB","",3,"","",""
"3262012_3",12000,"1010","",3,"","",""
"3257091_3",12000,"8775","",3,"","",""
"3257090_3",12000,"8805","",3,"","",""
"3257086_3",12000,"7998","",3,"","",""
"3257076_3",12000,"2820","",3,"","",""
"3257075_3",12000,"2695","",3,"","",""
"3257074_3",12000,"2694","",3,"","",""
"3257073_3",12000,"2691","",3,"","",""
"3257071_3",12000,"2623","",3,"","",""
"3257070_3",12000,"2619","",3,"","",""
"3257069_3",12000,"2618","",3,"","",""
"3257068_3",12000,"2613","",3,"","",""
"3257067_3",12000,"2612","",3,"","",""
"3257066_3",12000,"2610","",3,"","",""
"3257065_3",12000,"2595","",3,"","",""
"3257064_3",12000,"2594","",3,"","",""
"3257063_3",12000,"2593","",3,"","",""
"3257062_3",12000,"2592","",3,"","",""
"3257061_3",12000,"2590","",3,"","",""
"3257060_3",12000,"2589","",3,"","",""
"3257059_3",12000,"2588","",3,"","",""
"3257058_3",12000,"2587","",3,"","",""
"3257057_3",12000,"2586","",3,"","",""
"3257056_3",12000,"2585","",3,"","",""
"3257055_3",12000,"2581","",3,"","",""
"3257054_3",12000,"2575","",3,"","",""
"3257053_3",12000,"2572","",3,"","",""
"3257052_3",12000,"2571","",3,"","",""
"3257051_3",12000,"2561","",3,"","",""
"3257050_3",12000,"2533","",3,"","",""
"3257049_3",12000,"2532","",3,"","",""
"3257048_3",12000,"2531","",3,"","",""
"3257047_3",12000,"2512","",3,"","",""
"3257046_3",12000,"2511","",3,"","",""
"3257045_3",12000,"2510","",3,"","",""
"3257044_3",12000,"2508","",3,"","",""
"3257043_3",12000,"2507","",3,"","",""
"3257042_3",12000,"2506","",3,"","",""
"3257041_3",12000,"2505","",3,"","",""
"3257040_3",12000,"2504","",3,"","",""
"3257039_3",12000,"2503","",3,"","",""
"3257038_3",12000,"2502","",3,"","",""
"3257037_3",12000,"2500","",3,"","",""
"3205771_3",12000,"786","",3,"","",""
"3205758_3",12000,"875","",3,"","",""
"3205757_3",12000,"198","",3,"","",""
"3205756_3",12000,"197","",3,"","",""
"3205755_3",12000,"190","",3,"","",""
"3205754_3",12000,"189","",3,"","",""
"3205753_3",12000,"187","",3,"","",""
"3205752_3",12000,"186","",3,"","",""
"3205751_3",12000,"185","",3,"","",""
"3205750_3",12000,"184","",3,"","",""
"3205749_3",12000,"183","",3,"","",""
"3205748_3",12000,"182","",3,"","",""
"3205747_3",12000,"1181","",3,"","",""
"3205746_3",12000,"178","",3,"","",""
"3205745_3",12000,"177","",3,"","",""
"3205744_3",12000,"176","",3,"","",""
"3205743_3",12000,"175","",3,"","",""
"3205742_3",12000,"174","",3,"","",""
"3205741_3",12000,"173","",3,"","",""
"3205740_3",12000,"172","",3,"","",""
"3205739_3",12000,"168","",3,"","",""
"3205738_3",12000,"167","",3,"","",""
"3205737_3",12000,"166","",3,"","",""
"3205736_3",12000,"165","",3,"","",""
"3205735_3",12000,"164","",3,"","",""
"3205734_3",12000,"163","",3,"","",""
"3205733_3",12000,"162","",3,"","",""
"3205732_3",12000,"161","",3,"","",""
"3205731_3",12000,"160","",3,"","",""
"3205730_3",12000,"158","",3,"","",""
"3205729_3",12000,"157","",3,"","",""
"3205728_3",12000,"156","",3,"","",""
"3205727_3",12000,"155","",3,"","",""
"3205726_3",12000,"154","",3,"","",""
"3205725_3",12000,"153","",3,"","",""
"3205724_3",12000,"152","",3,"","",""
"3205723_3",12000,"151","",3,"","",""
"3205722_3",12000,"150","",3,"","",""
"3205721_3",12000,"148","",3,"","",""
"3205720_3",12000,"147","",3,"","",""
"3205719_3",12000,"146","",3,"","",""
"3205718_3",12000,"143","",3,"","",""
"3205717_3",12000,"142","",3,"","",""
"3189659_3",12000,"7962","",3,"","",""
"3189658_3",12000,"7961","",3,"","",""
"3189657_3",12000,"7752","",3,"","",""
"3189656_3",12000,"7751","",3,"","",""
"3189655_3",12000,"7592","",3,"","",""
"3189654_3",12000,"7591","",3,"","",""
"3189653_3",12000,"7508","",3,"","",""
"3189652_3",12000,"7506","",3,"","",""
"3189651_3",12000,"7505","",3,"","",""
"3189650_3",12000,"7504","",3,"","",""
"3189649_3",12000,"7503","",3,"","",""
"3189648_3",12000,"7500","",3,"","",""
"3189647_3",12000,"6624","",3,"","",""
"3189646_3",12000,"6623","",3,"","",""
"3189645_3",12000,"6622","",3,"","",""
"3189644_3",12000,"6621","",3,"","",""
"3189643_3",12000,"6620","",3,"","",""
"3189641_3",12000,"6615","",3,"","",""
"3189640_3",12000,"6613","",3,"","",""
"3189639_3",12000,"6612","",3,"","",""
"3189638_3",12000,"6611","",3,"","",""
"3171551_3",12030,"2750","",3,"","",""
"3171550_3",12030,"2740","",3,"","",""
"2938057_3",12000,"769","",3,"","",""
"2938056_3",12000,"714","",3,"","",""
"2843093_3",12000,"696","",3,"","",""
"2843092_3",12000,"695","",3,"","",""
"2843091_3",12000,"688","",3,"","",""
"2843090_3",12000,"687","",3,"","",""
"2843089_3",12000,"686","",3,"","",""
"2843088_3",12000,"681","",3,"","",""
"2843087_3",12000,"680","",3,"","",""
"2843086_3",12000,"678","",3,"","",""
"2843085_3",12000,"677","",3,"","",""
"2843084_3",12000,"676","",3,"","",""
"2843083_3",12000,"673","",3,"","",""
"2843082_3",12000,"672","",3,"","",""
"2843081_3",12000,"671","",3,"","",""
"2843080_3",12000,"670","",3,"","",""
"2843079_3",12000,"668","",3,"","",""
"2843078_3",12000,"667","",3,"","",""
"2843077_3",12000,"666","",3,"","",""
"2843076_3",12000,"663","",3,"","",""
"2843075_3",12000,"662","",3,"","",""
"2843074_3",12000,"661","",3,"","",""
"2843073_3",12000,"650","",3,"","",""
"2843072_3",12000,"640","",3,"","",""
"2843071_3",12000,"639","",3,"","",""
"2843070_3",12000,"633","",3,"","",""
"2838248_3",12000,"851","",3,"","",""
"2838247_3",12000,"850","",3,"","",""
"2838246_3",12000,"845","",3,"","",""
"2838245_3",12000,"843","",3,"","",""
"2838244_3",12000,"842","",3,"","",""
"2838243_3",12000,"841","",3,"","",""
"2838242_3",12000,"840","",3,"","",""
"2838241_3",12000,"839","",3,"","",""
"2838240_3",12000,"838","",3,"","",""
"2838239_3",12000,"837","",3,"","",""
"2838238_3",12000,"836","",3,"","",""
"2838237_3",12000,"835","",3,"","",""
"2838236_3",12000,"834","",3,"","",""
"2838235_3",12000,"833","",3,"","",""
"2838234_3",12000,"832","",3,"","",""
"2838233_3",12000,"831","",3,"","",""
"2838232_3",12000,"830","",3,"","",""
"2838231_3",12000,"827","",3,"","",""
"2838230_3",12000,"826","",3,"","",""
"2838229_3",12000,"825","",3,"","",""
"2838228_3",12000,"822","",3,"","",""
"2838227_3",12000,"821","",3,"","",""
"2838226_3",12000,"820","",3,"","",""
"2838225_3",12000,"813","",3,"","",""
"2838224_3",12000,"812","",3,"","",""
"2838223_3",12000,"811","",3,"","",""
"2838222_3",12000,"810","",3,"","",""
"2838221_3",12000,"809","",3,"","",""
"2838220_3",12000,"808","",3,"","",""
"2838219_3",12000,"807","",3,"","",""
"2838218_3",12000,"806","",3,"","",""
"2838217_3",12000,"801","",3,"","",""
"2838216_3",12000,"800","",3,"","",""
"2838215_3",12000,"699","",3,"","",""
"2838214_3",12000,"638","",3,"","",""
"2838213_3",12000,"637","",3,"","",""
"2838212_3",12000,"631","",3,"","",""
"2838211_3",12000,"619","",3,"","",""
"2838210_3",12000,"600","",3,"","",""
"2838209_3",12000,"22","",3,"","",""
"2838208_3",12000,"21","",3,"","",""
"2530344_3",12000,"655","",3,"","",""
"2327818_3",12000,"798","",3,"","",""
"2327817_3",12000,"797","",3,"","",""
"2327816_3",12000,"796","",3,"","",""
"2327815_3",12000,"795","",3,"","",""
"2327814_3",12000,"794","",3,"","",""
"2327813_3",12000,"793","",3,"","",""
"2327812_3",12000,"792","",3,"","",""
"2327811_3",12000,"791","",3,"","",""
"2327810_3",12000,"790","",3,"","",""
"2327809_3",12000,"785","",3,"","",""
"2327808_3",12000,"784","",3,"","",""
"2327807_3",12000,"783","",3,"","",""
"2327806_3",12000,"782","",3,"","",""
"2327805_3",12000,"781","",3,"","",""
"2327804_3",12000,"780","",3,"","",""
"2327803_3",12000,"775","",3,"","",""
"2327802_3",12000,"774","",3,"","",""
"2327801_3",12000,"773","",3,"","",""
"2327800_3",12000,"772","",3,"","",""
"2327799_3",12000,"771","",3,"","",""
"2327798_3",12000,"770","",3,"","",""
"2327797_3",12000,"768","",3,"","",""
"2327796_3",12000,"767","",3,"","",""
"2327795_3",12000,"766","",3,"","",""
"2327794_3",12000,"765","",3,"","",""
"2327793_3",12000,"764","",3,"","",""
"2327792_3",12000,"763","",3,"","",""
"2327791_3",12000,"762","",3,"","",""
"2327790_3",12000,"761","",3,"","",""
"2327789_3",12000,"760","",3,"","",""
"2327787_3",12000,"758","",3,"","",""
"2327786_3",12000,"757","",3,"","",""
"2327785_3",12000,"756","",3,"","",""
"2327784_3",12000,"755","",3,"","",""
"2327783_3",12000,"754","",3,"","",""
"2327782_3",12000,"753","",3,"","",""
"2327781_3",12000,"752","",3,"","",""
"2327780_3",12000,"751","",3,"","",""
"2327779_3",12000,"750","",3,"","",""
"2327778_3",12000,"749","",3,"","",""
"2327777_3",12000,"748","",3,"","",""
"2327776_3",12000,"747","",3,"","",""
"2327775_3",12000,"746","",3,"","",""
"2327774_3",12000,"745","",3,"","",""
"2327773_3",12000,"744","",3,"","",""
"2327772_3",12000,"743","",3,"","",""
"2327771_3",12000,"742","",3,"","",""
"2327770_3",12000,"741","",3,"","",""
"2327769_3",12000,"740","",3,"","",""
"2327768_3",12000,"737","",3,"","",""
"2327767_3",12000,"736","",3,"","",""
"2327766_3",12000,"735","",3,"","",""
"2327765_3",12000,"734","",3,"","",""
"2327764_3",12000,"733","",3,"","",""
"2327763_3",12000,"732","",3,"","",""
"2327762_3",12000,"731","",3,"","",""
"2327761_3",12000,"730","",3,"","",""
"2327760_3",12000,"727","",3,"","",""
"2327759_3",12000,"726","",3,"","",""
"2327758_3",12000,"725","",3,"","",""
"2327757_3",12000,"722","",3,"","",""
"2327756_3",12000,"721","",3,"","",""
"2327755_3",12000,"720","",3,"","",""
"2327754_3",12000,"713","",3,"","",""
"2327753_3",12000,"712","",3,"","",""
"2327752_3",12000,"711","",3,"","",""
"2327751_3",12000,"710","",3,"","",""
"2327750_3",12000,"700","",3,"","",""
"2327706_3",12000,"8775","",3,"","",""
"2327705_3",12000,"8774","",3,"","",""
"2327704_3",12000,"8773","",3,"","",""
"2327703_3",12000,"8728","",3,"","",""
"2327702_3",12000,"8727","",3,"","",""
"2327701_3",12030,"2655","",3,"","",""
"2327700_3",12030,"2500","",3,"","",""
"2136222_3",12000,"2681","",3,"","",""
"2136221_3",12000,"2663","",3,"","",""
"2136220_3",12000,"2662","",3,"","",""
"2136219_3",12000,"2661","",3,"","",""
"2136218_3",12000,"2655","",3,"","",""
"2136217_3",12000,"2653","",3,"","",""
"2136215_3",12000,"2650","",3,"","",""
"2136214_3",12000,"2617","",3,"","",""
"2136213_3",12000,"2616","",3,"","",""
"2136211_3",12000,"2614","",3,"","",""
"2120386_3",12000,"5961","",3,"","",""
"2120385_3",12000,"5900","",3,"","",""
"2120384_3",12000,"5803","",3,"","",""
"2120383_3",12000,"5802","",3,"","",""
"2120382_3",12000,"5801","",3,"","",""
